H  1 6562.80A,H  1 4861.32A,H  1 4340.46A,H  1 4101.73A,He 2 1640.41A,He 2 4685.68A,O  1 6300.30A,O  1 6363.78A,O  1 63.1679m,O  1 145.495m,O  2 3726.03A,O  2 3728.81A,O  3 1660.81A,O  3 1666.15A,O  3 4363.21A,O  3 4958.91A,O  3 5006.84A,O  3 51.8004m,O  3 88.3323m,Ne 3 3868.76A,Ne 3 3967.47A,C  2 157.636m,C  3 1906.68A,C  3 1908.73A,C  4 1548.19A,C  4 1550.78A,N  2 6548.05A,N  2 6583.45A,S  2 6716.44A,S  2 6730.82A,S  3 9068.62A,S  3 9530.62A,U,rho,metal,ssp type,age
2.7615,1.0,0.47873,0.2664,0.0058153,0.00060533,0.0054891,0.0017534,0.0015129,0.0001468,0.16274,0.2359,0.044352,0.13,0.092392,2.0626,6.1538,0.78302,1.1187,0.33859,0.10277,0.0081838,0.57392,0.37723,0.081431,0.065489,0.019506,0.057499,0.036131,0.025864,0.15232,0.38261,-0.5,1.5,0.004,binary,5.0
2.8091,1.0,0.47507,0.26389,0.0013772,0.00018609,0.11294,0.036078,0.054078,0.0051858,1.0941,1.495,8.6348e-05,0.00025287,0.00031894,0.01533,0.045739,0.011204,0.013916,0.021077,0.0063973,0.10154,0.023757,0.015959,4.0851e-06,3.5758e-06,0.22663,0.66807,0.53057,0.39938,0.050832,0.12769,-4.0,2.0,0.004,binary,5.0
2.8023,1.0,0.47581,0.26417,0.0020761,0.00027517,0.061204,0.019551,0.023842,0.0022878,1.3723,1.8668,0.0011785,0.0034512,0.0036672,0.13957,0.41642,0.083487,0.10227,0.061129,0.018554,0.058785,0.082291,0.055115,0.00014288,0.00014222,0.23111,0.68128,0.37806,0.28662,0.10337,0.25966,-3.5,2.0,0.004,binary,5.0
2.7941,1.0,0.47637,0.26452,0.0024272,0.00031254,0.030174,0.009639,0.010178,0.000977,1.137,1.5456,0.0072021,0.021092,0.019804,0.63687,1.9002,0.32994,0.40133,0.1347,0.040884,0.030598,0.19482,0.13017,0.0022941,0.0028717,0.15618,0.4604,0.21861,0.16615,0.16009,0.40214,-3.0,2.0,0.004,binary,5.0
2.7861,1.0,0.4767,0.26495,0.0027348,0.00033706,0.014954,0.0047768,0.004596,0.00044113,0.62554,0.85111,0.017919,0.052484,0.044698,1.2621,3.7655,0.58794,0.70584,0.21339,0.064767,0.014689,0.32813,0.21865,0.010573,0.011627,0.076666,0.226,0.11261,0.085612,0.194,0.48732,-2.5,2.0,0.004,binary,5.0
2.7787,1.0,0.47731,0.26558,0.0032225,0.00037517,0.0083977,0.0026826,0.0024241,0.00023245,0.32084,0.43712,0.028313,0.082958,0.065393,1.6705,4.984,0.7218,0.84292,0.27096,0.08224,0.007381,0.44238,0.29372,0.032785,0.026917,0.037842,0.11155,0.060195,0.045733,0.1953,0.49059,-2.0,2.0,0.004,binary,5.0
2.7696,1.0,0.47801,0.26612,0.0040749,0.00044752,0.0055966,0.0017878,0.0015453,0.00014788,0.18891,0.25771,0.037479,0.10991,0.081515,1.9246,5.7421,0.78701,0.88046,0.31157,0.094567,0.0042911,0.52711,0.34849,0.058196,0.04783,0.022091,0.06512,0.03753,0.02849,0.17266,0.4337,-1.5,2.0,0.004,binary,5.0
2.7601,1.0,0.47889,0.26671,0.0055715,0.00058179,0.0042192,0.0013478,0.0011287,0.0001077,0.12937,0.17666,0.047512,0.13952,0.097655,2.1372,6.3765,0.82915,0.88092,0.34871,0.10584,0.0028743,0.5996,0.39481,0.086319,0.067173,0.015119,0.044569,0.027414,0.020801,0.14495,0.3641,-1.0,2.0,0.004,binary,5.0
2.7503,1.0,0.48005,0.26739,0.0082207,0.00082421,0.0033932,0.0010839,0.00088948,8.4533e-05,0.097198,0.13284,0.060037,0.17666,0.11647,2.3556,7.028,0.86412,0.86954,0.38873,0.11799,0.002115,0.67287,0.44155,0.12353,0.094046,0.011407,0.033627,0.022106,0.016771,0.12111,0.30422,-0.5,2.0,0.004,binary,5.0
2.8097,1.0,0.4751,0.26382,0.0013824,0.00018673,0.11456,0.036596,0.052607,0.0048717,1.176,1.3729,9.224e-05,0.00027012,0.0003367,0.015838,0.047254,0.011291,0.0086694,0.021644,0.0065693,0.042428,0.025185,0.016855,4.3325e-06,3.7381e-06,0.23242,0.68512,0.48018,0.41813,0.052022,0.13068,-4.0,2.5,0.004,binary,5.0
2.8028,1.0,0.47585,0.26411,0.0020826,0.0002759,0.061517,0.019651,0.022923,0.0021197,1.4682,1.6984,0.0012547,0.0036744,0.0038672,0.1445,0.43114,0.084296,0.063585,0.062756,0.019047,0.023177,0.086631,0.057841,0.00015114,0.00014886,0.23627,0.69649,0.33717,0.29786,0.10569,0.26549,-3.5,2.5,0.004,binary,5.0
2.7941,1.0,0.47642,0.26449,0.0024354,0.00031324,0.029643,0.0094692,0.0095207,0.00087948,1.2036,1.3918,0.0078081,0.022868,0.021212,0.66756,1.9917,0.336,0.25221,0.13955,0.042356,0.011499,0.20691,0.13785,0.0024669,0.0030594,0.15772,0.46493,0.19152,0.16984,0.16425,0.41258,-3.0,2.5,0.004,binary,5.0
2.7856,1.0,0.47678,0.26496,0.0027598,0.00033898,0.013796,0.0044072,0.0040099,0.00036972,0.6266,0.72683,0.01992,0.058355,0.048838,1.3405,3.9995,0.60247,0.44701,0.22389,0.067953,0.0051519,0.35452,0.23568,0.012103,0.012631,0.073102,0.21549,0.094034,0.083307,0.19957,0.5013,-2.5,2.5,0.004,binary,5.0
2.777,1.0,0.47749,0.26569,0.0033201,0.00038277,0.0068702,0.0021946,0.0018586,0.00017057,0.28108,0.32729,0.032411,0.095025,0.072945,1.7926,5.3484,0.73867,0.5306,0.28804,0.087424,0.0022781,0.48757,0.32336,0.04045,0.032001,0.031523,0.092925,0.045046,0.039789,0.19783,0.49695,-2.0,2.5,0.004,binary,5.0
2.7653,1.0,0.47835,0.2664,0.0044328,0.00047807,0.0039951,0.0012762,0.0010286,9.3709e-05,0.14074,0.16445,0.044235,0.12992,0.092818,2.0819,6.2114,0.7985,0.54184,0.33549,0.10183,0.00113,0.58679,0.38817,0.070499,0.057766,0.015674,0.046204,0.024441,0.02152,0.16376,0.41135,-1.5,2.5,0.004,binary,5.0
2.7531,1.0,0.47965,0.26734,0.0066931,0.0006827,0.0027462,0.00087724,0.00068697,6.2093e-05,0.086604,0.10148,0.058259,0.1716,0.11423,2.3379,6.9753,0.83087,0.52692,0.38168,0.11585,0.00067716,0.66539,0.43902,0.11214,0.083068,0.0096982,0.028589,0.016392,0.014406,0.12294,0.30883,-1.0,2.5,0.004,binary,5.0
2.7409,1.0,0.4816,0.26869,0.011278,0.0011026,0.002128,0.00067977,0.00052462,4.7056e-05,0.062289,0.073139,0.076231,0.22534,0.13967,2.6031,7.7665,0.85288,0.50662,0.43176,0.13105,0.00047859,0.72753,0.47877,0.17288,0.12436,0.007076,0.020859,0.012913,0.01134,0.091785,0.23056,-0.5,2.5,0.004,binary,5.0
2.8107,1.0,0.47516,0.26372,0.00139,0.00018766,0.11716,0.037426,0.048873,0.0041344,1.2728,1.0975,0.00010073,0.00029499,0.00036212,0.016516,0.049276,0.009318,0.0036082,0.022405,0.0068003,0.015727,0.026992,0.018278,4.6711e-06,3.9526e-06,0.23864,0.70347,0.37893,0.43073,0.053999,0.13564,-4.0,3.0,0.004,binary,5.0
2.8035,1.0,0.4759,0.26403,0.0020921,0.00027699,0.062552,0.019982,0.021072,0.0017714,1.5748,1.3376,0.0013607,0.0039848,0.0041402,0.15051,0.44905,0.069233,0.026293,0.064781,0.019662,0.0082555,0.091917,0.062147,0.00016124,0.0001563,0.24157,0.71209,0.25995,0.30274,0.10937,0.27474,-3.5,3.0,0.004,binary,5.0
2.7946,1.0,0.47649,0.26444,0.002446,0.00031434,0.0299,0.0095514,0.0086581,0.00072459,1.2777,1.0847,0.0084597,0.024775,0.022703,0.69575,2.0758,0.2763,0.10475,0.14414,0.04375,0.0039729,0.21867,0.14755,0.0026275,0.003208,0.15985,0.47122,0.14531,0.17038,0.16966,0.42617,-3.0,3.0,0.004,binary,5.0
2.7857,1.0,0.47687,0.26495,0.002779,0.00034077,0.013613,0.0043487,0.003548,0.00029514,0.64838,0.55344,0.021628,0.063349,0.052353,1.3987,4.1732,0.49499,0.18742,0.23194,0.070397,0.0017184,0.3752,0.25265,0.013352,0.013407,0.072211,0.21286,0.069766,0.081688,0.2059,0.5172,-2.5,3.0,0.004,binary,5.0
2.7767,1.0,0.47764,0.26574,0.0033747,0.0003873,0.0063935,0.0020424,0.0015377,0.0001264,0.27286,0.23445,0.035471,0.10394,0.078584,1.8746,5.593,0.60211,0.22562,0.29962,0.09094,0.0007119,0.51805,0.34811,0.04596,0.035644,0.029144,0.08591,0.031709,0.036963,0.20224,0.508,-2.0,3.0,0.004,binary,5.0
2.7636,1.0,0.47863,0.26657,0.0046419,0.00049609,0.0033449,0.0010685,0.00076066,6.1481e-05,0.12298,0.10631,0.049393,0.14487,0.10129,2.1889,6.5307,0.63952,0.23383,0.35176,0.10676,0.00031667,0.62575,0.41976,0.079614,0.064449,0.012997,0.038313,0.015667,0.018175,0.16062,0.40347,-1.5,3.0,0.004,binary,5.0
2.7497,1.0,0.48028,0.26784,0.0074769,0.00075322,0.0020519,0.00065548,0.00045362,3.6112e-05,0.067655,0.058746,0.066781,0.19608,0.12674,2.4753,7.3852,0.64938,0.22969,0.40404,0.12263,0.00016907,0.70055,0.46933,0.1333,0.094352,0.0071927,0.021203,0.0095241,0.011019,0.10998,0.27625,-1.0,3.0,0.004,binary,5.0
2.7358,1.0,0.48302,0.26995,0.013875,0.0013381,0.0014701,0.00046961,0.00032088,2.5284e-05,0.044747,0.038984,0.088961,0.26137,0.15676,2.7662,8.2531,0.64879,0.22204,0.45963,0.1395,0.00011039,0.73013,0.48854,0.21551,0.14829,0.004858,0.014321,0.0069909,0.0080803,0.073044,0.18348,-0.5,3.0,0.004,binary,5.0
2.8201,1.0,0.47688,0.26611,0.00028037,3.1708e-05,0.10754,0.034354,0.070318,0.0068276,0.90096,1.3384,2.634e-05,7.7136e-05,0.00013748,0.010629,0.031714,0.011185,0.019484,0.011489,0.0034872,0.4612,0.0089918,0.0064591,1.4685e-06,2.0139e-06,0.24291,0.71606,0.64024,0.44497,0.047568,0.11949,-4.0,1.0,0.006,binary,5.0
2.814,1.0,0.47778,0.26659,0.00045795,5.2717e-05,0.06441,0.020575,0.033736,0.0032818,1.1957,1.7734,0.00036768,0.0010768,0.001585,0.094437,0.28176,0.079179,0.13698,0.03548,0.010769,0.32234,0.033682,0.024022,5.8293e-05,8.5071e-05,0.26418,0.77874,0.50738,0.35338,0.10119,0.25419,-3.5,1.0,0.006,binary,5.0
2.8094,1.0,0.47819,0.26682,0.00056549,6.1938e-05,0.037941,0.01212,0.017262,0.0016808,1.1269,1.6703,0.002033,0.0059537,0.0079204,0.41151,1.2278,0.30657,0.52916,0.079762,0.024209,0.20884,0.076992,0.054422,0.00098986,0.0016945,0.21128,0.6228,0.33968,0.23688,0.1582,0.3974,-3.0,1.0,0.006,binary,5.0
2.8063,1.0,0.47826,0.26699,0.00064496,6.5052e-05,0.024904,0.0079555,0.01032,0.0010057,0.84803,1.2569,0.0044994,0.013177,0.01652,0.79491,2.3717,0.55633,0.95929,0.12633,0.038342,0.13522,0.11896,0.082875,0.0033795,0.007981,0.14454,0.42607,0.22281,0.1555,0.19265,0.48393,-2.5,1.0,0.006,binary,5.0
2.8035,1.0,0.4787,0.26734,0.00074469,6.8388e-05,0.018373,0.0058691,0.0071019,0.00069261,0.6469,0.95878,0.0067583,0.019792,0.023593,1.0648,3.1769,0.70854,1.2173,0.16267,0.049373,0.093998,0.15415,0.10554,0.0059757,0.01319,0.10426,0.30735,0.15819,0.11047,0.20706,0.52011,-2.0,1.0,0.006,binary,5.0
2.7997,1.0,0.47916,0.26767,0.00088098,7.3723e-05,0.014475,0.0046239,0.0052739,0.00051456,0.50979,0.75552,0.0089978,0.026351,0.029919,1.2694,3.7875,0.80535,1.3745,0.19195,0.058261,0.068571,0.18714,0.1262,0.0095051,0.018292,0.078647,0.23184,0.11949,0.083491,0.21062,0.52906,-1.5,1.0,0.006,binary,5.0
2.7955,1.0,0.4797,0.268,0.0010727,8.213e-05,0.011808,0.0037721,0.004074,0.00039748,0.40435,0.59914,0.011599,0.033972,0.036631,1.4554,4.3422,0.87806,1.485,0.21957,0.066645,0.050724,0.22315,0.14883,0.014029,0.02443,0.060005,0.17688,0.093069,0.065064,0.20927,0.52566,-1.0,1.0,0.006,binary,5.0
2.7904,1.0,0.48029,0.26836,0.0013536,9.5351e-05,0.0098232,0.0031379,0.0032222,0.00031418,0.31911,0.47273,0.014817,0.043398,0.044291,1.6398,4.8924,0.93738,1.5682,0.24805,0.075286,0.037558,0.26512,0.17555,0.019685,0.032868,0.045801,0.13501,0.073774,0.051607,0.20459,0.51392,-0.5,1.0,0.006,binary,5.0
2.8196,1.0,0.47696,0.26615,0.00028028,3.1713e-05,0.10785,0.034452,0.067947,0.0065813,0.94167,1.3687,2.9091e-05,8.5194e-05,0.00014909,0.011227,0.033496,0.011761,0.01862,0.012092,0.0036703,0.28587,0.0099322,0.0068313,1.5883e-06,2.1546e-06,0.2455,0.7237,0.63807,0.45305,0.049061,0.12324,-4.0,1.5,0.006,binary,5.0
2.8135,1.0,0.47787,0.26663,0.00046332,5.3248e-05,0.061861,0.019761,0.030844,0.0029928,1.2482,1.8095,0.00042036,0.001231,0.0017826,0.10371,0.30943,0.086794,0.13608,0.038364,0.011644,0.18685,0.037939,0.025982,6.7291e-05,9.7716e-05,0.26526,0.78193,0.49455,0.35235,0.106,0.26627,-3.5,1.5,0.006,binary,5.0
2.8086,1.0,0.4783,0.26687,0.00057318,6.2131e-05,0.03278,0.010471,0.013918,0.0013515,1.131,1.6382,0.0025128,0.0073588,0.0095725,0.4824,1.4393,0.35726,0.55717,0.090511,0.027472,0.11002,0.090323,0.061633,0.0012532,0.0021963,0.2001,0.58987,0.30768,0.21959,0.1691,0.42476,-3.0,1.5,0.006,binary,5.0
2.805,1.0,0.47841,0.2671,0.00067114,6.5711e-05,0.018524,0.0059174,0.0070544,0.00068535,0.7424,1.0754,0.0060882,0.01783,0.021441,0.97801,2.918,0.67,1.0369,0.15019,0.045585,0.060955,0.14676,0.099593,0.0041364,0.0095525,0.11655,0.34357,0.17505,0.12503,0.20779,0.52196,-2.5,1.5,0.006,binary,5.0
2.801,1.0,0.47904,0.26761,0.0008178,7.1035e-05,0.012293,0.003927,0.0043412,0.00042179,0.47753,0.69193,0.0096104,0.02815,0.031576,1.3198,3.9379,0.84747,1.2925,0.19677,0.059722,0.036085,0.19615,0.13205,0.0081667,0.015792,0.070455,0.20769,0.10755,0.076844,0.2189,0.54986,-2.0,1.5,0.006,binary,5.0
2.7949,1.0,0.47976,0.26812,0.0010452,8.0915e-05,0.0093624,0.0029907,0.0031116,0.00030217,0.33458,0.48495,0.013029,0.038174,0.040241,1.5542,4.6372,0.94257,1.4062,0.23193,0.070394,0.023678,0.24185,0.16146,0.013829,0.023146,0.047498,0.14002,0.074835,0.053477,0.21231,0.53331,-1.5,1.5,0.006,binary,5.0
2.7882,1.0,0.48074,0.26877,0.0014022,9.8208e-05,0.0076961,0.0024585,0.0024264,0.0002353,0.25052,0.36319,0.017148,0.050269,0.049679,1.7648,5.2653,1.0071,1.4617,0.26556,0.080601,0.016639,0.29389,0.19482,0.021118,0.032651,0.034507,0.10172,0.057107,0.040818,0.19931,0.50066,-1.0,1.5,0.006,binary,5.0
2.7805,1.0,0.48197,0.26952,0.0019816,0.00012735,0.0065336,0.0020871,0.0019722,0.00019074,0.19539,0.28331,0.022671,0.066513,0.061357,1.9894,5.9356,1.0606,1.4921,0.30314,0.092008,0.012203,0.35908,0.2368,0.032397,0.04801,0.026294,0.077509,0.046215,0.033043,0.18485,0.46432,-0.5,1.5,0.006,binary,5.0
2.819,1.0,0.47705,0.26619,0.00028128,3.1811e-05,0.11013,0.035179,0.066968,0.0064122,1.0068,1.3734,3.2552e-05,9.5328e-05,0.00016281,0.01182,0.035265,0.012392,0.01536,0.012706,0.0038564,0.13975,0.011001,0.0074142,1.6968e-06,2.2619e-06,0.2519,0.74255,0.62421,0.47136,0.05062,0.12715,-4.0,2.0,0.006,binary,5.0
2.8131,1.0,0.47795,0.26666,0.0004659,5.3472e-05,0.061773,0.019733,0.029716,0.0028475,1.3213,1.7934,0.00046546,0.0013631,0.0019387,0.10974,0.32743,0.092646,0.11325,0.040333,0.012242,0.085374,0.041515,0.027899,7.2611e-05,0.00010451,0.27019,0.79648,0.47589,0.36183,0.10934,0.27467,-3.5,2.0,0.006,binary,5.0
2.8081,1.0,0.47839,0.26692,0.0005769,6.2199e-05,0.031029,0.0099121,0.012594,0.0012073,1.1725,1.5897,0.0028774,0.0084267,0.010738,0.52485,1.5659,0.39122,0.4747,0.097064,0.029461,0.047134,0.10029,0.067258,0.0014002,0.0024716,0.19832,0.58462,0.28573,0.21779,0.17577,0.44152,-3.0,2.0,0.006,binary,5.0
2.8039,1.0,0.47854,0.2672,0.00068675,6.613e-05,0.015665,0.0050041,0.0056329,0.00053991,0.70164,0.95206,0.0074031,0.021685,0.025221,1.0988,3.2784,0.74993,0.89468,0.16596,0.050372,0.02341,0.16878,0.11291,0.0047221,0.010468,0.10403,0.30666,0.14815,0.11294,0.2175,0.54636,-2.5,2.0,0.006,binary,5.0
2.7986,1.0,0.47933,0.26782,0.00087531,7.3156e-05,0.0090684,0.0028968,0.002988,0.00028603,0.37826,0.51402,0.012328,0.036136,0.038553,1.5088,4.5018,0.95459,1.097,0.22224,0.067453,0.011721,0.23409,0.15605,0.010586,0.018104,0.052435,0.15457,0.078316,0.059643,0.22583,0.56728,-2.0,2.0,0.006,binary,5.0
2.7898,1.0,0.48034,0.26856,0.0012147,8.8674e-05,0.0063412,0.0020256,0.0019522,0.00018633,0.2267,0.30857,0.017356,0.050945,0.050312,1.786,5.3288,1.0569,1.1487,0.26537,0.080544,0.0066153,0.29718,0.19721,0.01879,0.028546,0.03034,0.089437,0.04816,0.036625,0.20728,0.52068,-1.5,2.0,0.006,binary,5.0
2.7803,1.0,0.482,0.26972,0.0018297,0.00011989,0.0050531,0.0016142,0.0014782,0.00014046,0.15825,0.21572,0.02401,0.070636,0.064314,2.0515,6.1208,1.1227,1.1462,0.3101,0.09412,0.0043084,0.37427,0.24725,0.030906,0.043353,0.020693,0.060998,0.035282,0.026803,0.17967,0.45132,-1.0,2.0,0.006,binary,5.0
2.7702,1.0,0.48448,0.27134,0.0029734,0.00017882,0.0042711,0.0013644,0.0012088,0.00011416,0.12264,0.16736,0.033619,0.099211,0.082901,2.3538,7.0228,1.1773,1.1294,0.36312,0.11021,0.0031375,0.47282,0.31119,0.052824,0.072272,0.015833,0.046673,0.029118,0.022109,0.15425,0.38746,-0.5,2.0,0.006,binary,5.0
2.8184,1.0,0.47719,0.26625,0.0002831,3.1983e-05,0.1143,0.036514,0.065596,0.0060618,1.1242,1.3047,3.784e-05,0.00011081,0.00018307,0.012619,0.037649,0.012533,0.0095053,0.013545,0.0041111,0.057781,0.012516,0.0084044,1.8375e-06,2.3848e-06,0.26422,0.77889,0.57385,0.50475,0.052911,0.13291,-4.0,2.5,0.006,binary,5.0
2.8128,1.0,0.47805,0.2667,0.00046798,5.3627e-05,0.063063,0.020145,0.028707,0.0026484,1.4517,1.6674,0.00052482,0.001537,0.002134,0.1162,0.3467,0.093735,0.06975,0.042506,0.012901,0.033271,0.045897,0.030755,7.747e-05,0.00010993,0.28058,0.8271,0.42849,0.38232,0.11346,0.285,-3.5,2.5,0.006,binary,5.0
2.8075,1.0,0.47852,0.26697,0.00057932,6.2241e-05,0.030921,0.0098774,0.011844,0.0010917,1.2729,1.4599,0.0032855,0.0096223,0.011957,0.56139,1.6749,0.39885,0.29473,0.10299,0.031261,0.017539,0.11115,0.074352,0.0015017,0.0026387,0.20337,0.59949,0.25248,0.22623,0.18268,0.45889,-3.0,2.5,0.006,binary,5.0
2.8029,1.0,0.47868,0.26729,0.0006951,6.6321e-05,0.014766,0.004717,0.0049908,0.00045914,0.72705,0.8362,0.0087016,0.025494,0.028755,1.1939,3.5621,0.76934,0.55924,0.17893,0.054308,0.0082049,0.19064,0.12728,0.0052272,0.01107,0.1015,0.2992,0.12531,0.11216,0.227,0.5702,-2.5,2.5,0.006,binary,5.0
2.7967,1.0,0.47957,0.26799,0.00090944,7.4391e-05,0.0077334,0.0024704,0.0023716,0.00021701,0.34763,0.4015,0.014864,0.043601,0.044756,1.6544,4.9361,0.97575,0.6798,0.24246,0.073592,0.0036697,0.26944,0.17945,0.012898,0.020005,0.045256,0.13341,0.060014,0.053496,0.23337,0.58621,-2.0,2.5,0.006,binary,5.0
2.7858,1.0,0.48084,0.26892,0.0013403,9.4519e-05,0.0048245,0.0015411,0.0013689,0.00012413,0.17905,0.20777,0.021561,0.063404,0.059559,1.9717,5.8827,1.066,0.69387,0.29283,0.088879,0.001787,0.34898,0.23171,0.023443,0.033432,0.022496,0.066314,0.032534,0.028848,0.20401,0.51246,-1.5,2.5,0.006,binary,5.0
2.7743,1.0,0.48326,0.27068,0.0022317,0.00014056,0.0035129,0.0011222,0.00094847,8.5144e-05,0.11282,0.13147,0.031226,0.09217,0.07864,2.2952,6.8478,1.1128,0.67283,0.34864,0.10582,0.0010437,0.45011,0.29795,0.041259,0.054204,0.013922,0.04104,0.022028,0.019456,0.16111,0.40469,-1.0,2.5,0.006,binary,5.0
2.7628,1.0,0.48741,0.27354,0.0041277,0.00023862,0.002822,0.00090145,0.00074375,6.6105e-05,0.08319,0.097252,0.045712,0.13551,0.10471,2.67,7.9662,1.1456,0.64725,0.41581,0.12621,0.0007276,0.57224,0.37781,0.07676,0.10009,0.010256,0.030232,0.017731,0.015632,0.12452,0.31278,-0.5,2.5,0.006,binary,5.0
2.8179,1.0,0.47738,0.26631,0.00028588,3.2247e-05,0.12043,0.03847,0.061336,0.0051689,1.2731,1.0872,4.5944e-05,0.00013455,0.00021306,0.013712,0.040912,0.01034,0.0039418,0.014696,0.0044606,0.021296,0.014663,0.0099627,2.0414e-06,2.5536e-06,0.27897,0.82236,0.46122,0.53346,0.05641,0.1417,-4.0,3.0,0.006,binary,5.0
2.8124,1.0,0.47821,0.26675,0.00047088,5.385e-05,0.065413,0.020896,0.026475,0.0022163,1.6069,1.3496,0.00061255,0.0017939,0.0024136,0.12459,0.37172,0.07676,0.028643,0.045375,0.013772,0.011781,0.051834,0.035182,8.3547e-05,0.00011617,0.29237,0.86186,0.33406,0.39563,0.11969,0.30066,-3.5,3.0,0.006,binary,5.0
2.807,1.0,0.47868,0.26704,0.00058246,6.2375e-05,0.031719,0.010132,0.010808,0.0009014,1.391,1.1655,0.0038279,0.011211,0.013519,0.60244,1.7974,0.32675,0.12145,0.1099,0.033356,0.006023,0.12461,0.084453,0.001603,0.002785,0.20939,0.61724,0.19331,0.23057,0.19223,0.48287,-3.0,3.0,0.006,binary,5.0
2.8021,1.0,0.47888,0.2674,0.0007013,6.6531e-05,0.014872,0.0047508,0.0044625,0.00037015,0.77455,0.65209,0.010145,0.029716,0.032552,1.2832,3.8285,0.62864,0.23275,0.19165,0.05817,0.0027287,0.214,0.14478,0.0057452,0.011573,0.10179,0.30007,0.093858,0.11174,0.2387,0.59959,-2.5,3.0,0.006,binary,5.0
2.7956,1.0,0.47983,0.26814,0.00092864,7.5116e-05,0.007454,0.0023811,0.0020121,0.00016484,0.34915,0.29605,0.017345,0.050836,0.050668,1.7775,5.3034,0.78765,0.28748,0.26021,0.078978,0.0011522,0.30272,0.20437,0.015051,0.021613,0.042721,0.12593,0.04293,0.050777,0.24366,0.61206,-2.0,3.0,0.006,binary,5.0
2.7838,1.0,0.48126,0.2692,0.0014118,9.7808e-05,0.0042767,0.0013662,0.00106,8.5256e-05,0.16433,0.14048,0.025519,0.074867,0.067939,2.1228,6.3334,0.84094,0.29848,0.31566,0.09581,0.00051288,0.39431,0.26565,0.027536,0.037352,0.019384,0.057141,0.021589,0.025322,0.20669,0.5192,-1.5,3.0,0.006,binary,5.0
2.7714,1.0,0.48423,0.2714,0.0024902,0.00015371,0.0028122,0.00089834,0.0006637,5.2521e-05,0.094105,0.081002,0.037755,0.11086,0.090809,2.481,7.4023,0.85398,0.29319,0.3781,0.11476,0.00027254,0.50878,0.34233,0.049925,0.062383,0.010944,0.032261,0.013498,0.01574,0.15198,0.38177,-1.0,3.0,0.006,binary,5.0
2.7597,1.0,0.48977,0.27536,0.0050006,0.00028327,0.0020825,0.00066524,0.00048159,3.7678e-05,0.064036,0.055396,0.056141,0.1649,0.12189,2.8904,8.6236,0.85492,0.28457,0.45222,0.13726,0.00017708,0.63173,0.42489,0.097392,0.12161,0.0075032,0.022118,0.010192,0.011855,0.10653,0.26759,-0.5,3.0,0.006,binary,5.0
2.8357,1.0,0.47766,0.26637,7.8287e-05,6.6202e-06,0.097694,0.031208,0.083072,0.0080404,0.72422,1.0772,9.7821e-06,2.8647e-05,6.9329e-05,0.0081594,0.024344,0.012449,0.021852,0.0071417,0.0021676,0.58192,0.0043699,0.0031436,1.0018e-06,1.687e-06,0.23922,0.70518,0.64982,0.45101,0.04701,0.11809,-4.0,1.0,0.008,binary,5.0
2.828,1.0,0.47887,0.26707,0.00011888,1.0497e-05,0.062823,0.020068,0.040228,0.0039079,1.0566,1.5688,0.00016723,0.00048975,0.00092928,0.078322,0.23368,0.088988,0.15509,0.024704,0.0074981,0.41139,0.019158,0.013683,4.3866e-05,7.518e-05,0.27681,0.81599,0.54797,0.38116,0.10572,0.26557,-3.5,1.0,0.008,binary,5.0
2.8232,1.0,0.47932,0.26735,0.00015641,1.2374e-05,0.038132,0.012181,0.02054,0.0019977,1.0609,1.574,0.0010137,0.0029685,0.0050161,0.36134,1.0781,0.35818,0.62284,0.060478,0.018356,0.26899,0.04704,0.033304,0.0008151,0.0015803,0.23151,0.68244,0.37779,0.2631,0.17054,0.42838,-3.0,1.0,0.008,binary,5.0
2.8207,1.0,0.47937,0.26749,0.0001976,1.3136e-05,0.025379,0.0081071,0.012192,0.0011869,0.82804,1.2284,0.0023296,0.0068222,0.010827,0.72208,2.1544,0.67407,1.1712,0.10142,0.030783,0.17413,0.074155,0.051754,0.002791,0.0078604,0.16143,0.47585,0.24944,0.17382,0.20984,0.52711,-2.5,1.0,0.008,binary,5.0
2.8182,1.0,0.47991,0.2679,0.00025314,1.4064e-05,0.019007,0.0060717,0.0083886,0.00081715,0.64576,0.95792,0.0036252,0.010617,0.015891,0.98694,2.9446,0.87296,1.5107,0.13603,0.041289,0.1204,0.097842,0.067135,0.0044751,0.013033,0.11747,0.34627,0.17736,0.12366,0.22719,0.57069,-2.0,1.0,0.008,binary,5.0
2.8143,1.0,0.48053,0.26832,0.00032879,1.5552e-05,0.015311,0.0048909,0.0062788,0.00061186,0.52007,0.77138,0.0050205,0.014704,0.020731,1.1958,3.5678,1.0001,1.7167,0.16568,0.050288,0.08743,0.12189,0.082408,0.0065363,0.017832,0.089493,0.26381,0.13467,0.093944,0.23283,0.58486,-1.5,1.0,0.008,binary,5.0
2.8099,1.0,0.48129,0.2688,0.00043502,1.791e-05,0.012821,0.0040957,0.0049119,0.00047858,0.42252,0.62657,0.0067777,0.019852,0.026227,1.3943,4.16,1.096,1.8606,0.19513,0.059224,0.06451,0.15029,0.10051,0.0094072,0.023748,0.069164,0.20388,0.10591,0.073925,0.23319,0.58575,-1.0,1.0,0.008,binary,5.0
